rank,clan_name,member_num,leader_name,damage,lap,boss_id,remain,grade_rank
419,老涩批集中营,23,小相公,430432422,6,2,3833984,261
420,COS,30,哈萨给,427581471,6,2,5870377,478
421,花卉,30,折小鸳,426103564,6,2,6926025,317
422,樱花庄的连结,26,微帆森由,426003137,6,2,6997759,471
423,玛卡巴卡,30,阿泽,425470274,6,2,7378375,454
424,哔哩哩哒哒哒,30,哦尼酱,419077330,6,1,3944764,466
425,流浪猫,30,无心牙,416571582,6,1,5734584,468
426,公主连结(小窝),29,佑辰,414589346,5,5,805327,443
427,未闻花名,30,缘寂,413174186,5,5,1512907,413
428,养老院,30,佑树,412999309,5,5,1600345,395
429,欧皇聚集地,30,羽丶渡尘,412284396,5,5,1957802,377
430,战丨为了公主,29,东方白,411163920,5,5,2518040,415
431,星辰府,30,羽少,409407062,5,5,3396469,492
432,此花亭,26,不氪金,409074553,5,5,3562723,441
433,休伯利安,25,Time,407073832,5,5,4563084,490
434,SCP基金会,30,珊（没啥事了）,406357533,5,5,4921233,480
435,MY  ALL,15,时逆凌,404327081,5,5,5936459,447
436,子非鱼安知鱼之乐也,28,焉知鱼之乐也（别打俺,404109972,5,5,6045014,385
437,萝莉萌,30,萌主,403597431,5,5,6301284,412
438, 月星辰,30,里想奈,403301542,5,5,6449229,448
439,公主骑士团,30,八重樱,402929318,5,5,6635341,465
440,猫耳萨斯骑士团,25,喵太粮都督,400007780,5,5,8096110,451
441,心跳文学部,30,武傲易,399634518,5,5,8282741,567
442,墨染之峰,29,只有泪的世界,399546327,5,5,8326836,449
443,春田幼稚园,25,牵头猪散步,399080510,5,5,8559745,493
444,逆流茶会,30,Shun,398014972,5,5,9092514,429
445,接头霸王,30,莫冥k,397874410,5,5,9162795,460
446,果果和诺诺的浪漫,25,骑士君,396086160,5,5,10056920,514
447,123,28,水永,394306933,5,5,10946533,525
448,远东魔法午睡结社之夏,30,伊座並杏子,393131770,5,5,11534115,467
449,朝花夕誓丷,30,Ryu,391786066,5,5,12206967,488
450,泳装即正义,30,咕哒子,389731752,5,5,13234124,420
451,美食殿堂,30,南宫云山,389657926,5,5,13271037,464
452,（-_-||）,30,布丁,388679271,5,5,13760364,461
453,逆羽,30,微笑的星灵,387234851,5,5,14482574,521
454,成风的飞鸟,30,颂,383622722,5,5,16288639,442
455,假装自己是欧皇,30,忆惘然,383513047,5,5,16343476,483
456,琉璃,27,种田梨沙,382263917,5,5,16968041,440
457,列克星敦,23,东芝,379812463,5,5,18193768,476
458,纳萨力克大坟墓,28,断雪桥残,379684655,5,5,18257672,715
459,涂灵,30,嬲嫐,379274037,5,5,18462981,499
460,凌月,30,龙卷,379228438,5,5,18485781,462
461,可可萝,30,咔恋丶,378165555,5,5,19017222,489
462,deep dark妙,30,煜煜神,377076809,5,5,19561595,455
463,接头霸王,28,龙王的狱友,376200072,5,5,19999964,578
464,妖精的旋律,30,喵帕斯,375650702,5,4,305165,322
465,神之领域,30,神1084,374160804,5,4,1132886,458
466,纷繁入梦,30,平安py#,373824051,5,4,1319971,369
467,美食殿堂,30,時崎 狂三,373015240,5,4,1769311,452
468,仙之巅 傲世间,28,吾为安澜  狂傲天,372432754,5,4,2092914,494
469,月下大枫树,30,二分时,371558554,5,4,2578581,473
470,涌泉之恨,22,血港鬼影,371080787,5,4,2844007,577
471,云深不知处,30,幸,371018176,5,4,2878791,491
472,秋水揽月,27,刀客塔砹氰,370260814,5,4,3299547,552
473,蔷薇,30,坨坨,368300776,5,4,4388457,588
474,狱友交流会,25,( 0 x 0 ),366965957,5,4,5130023,481
475,浪荡者茶会,30,Dr.次元,366805456,5,4,5219191,504
476,青空之翼养老院,13,o0岚羽0o,362436545,5,4,7646363,31
477,光影会,30,肉蛋葱鸡,362404168,5,4,7664351,604
478,夜雨,30,墨倾池,359010630,5,4,9549650,529
479,次元君,30,次元君,357144940,5,4,10586144,496
480,萝莉的茶会,30,鹊桥仙洛天依,356763911,5,4,10797827,520
481,东方幻想乡,23,咸鱼王,355222928,5,4,11653928,501
482,希望Company,30,诚哥朋友,355196849,5,4,11668417,495
483,樱花幻想乡,24,井出来了......,352493617,5,3,1170212,401
484,月光之夜,26,阿娜达,351642534,5,3,1643036,391
485,幻想乡,30,我不知道我的名字是什,350899664,5,3,2055742,512
486,养老,30,沈剑心,347873574,5,3,3736903,500
487,盛世繁星,26,佑树,347402966,5,3,3998352,502
488,养老之家,30,奇葩,346364916,5,3,4575046,538
489,uzi,30,uzi 7n31,344478426,5,3,5623096,557
490,萝莉控行会,30,君将行,343820897,5,3,5988390,526
491,养老院,30,Derek,342009714,5,3,6994603,530
492,小熙的兔子窝,30,是熙不是兮,340136655,5,3,8035191,583
493,斗破苍穹,30,神之宝藏,336747987,5,3,9917785,511
494,圣殿骑士会,30,凯文,336058038,5,2,387115,558
495,夕阳红养老院,30,酒井冬弥,333598068,5,2,2144237,506
496,闲聊新人会,23,萌萌Q号,333513317,5,2,2204773,554
497,罗德岛（迦勒底）,30,伊藤,331065338,5,2,3953329,518
498,紫禁之巅王者之路,30,For丶挽流,328843749,5,2,5540179,434
499,萌新之地（招人中）,30,xhs233,327679549,5,2,6371750,487
500,咸鱼养老协会,30,微生,327078703,5,2,6800926,524
501,养鱼行会,16,贝利尔,326995118,5,2,6860630,279
502,只有这个公会这个名字,30,[s]啊啊啊啊啊,325400078,5,2,7999944,809
503,绯色之月,30,情亿龙江,325381921,5,1,12913,498
504,三天之内杀了你,29,白木夕立,324955366,5,1,317595,562
505,christian,14,chr1,324950064,5,1,321382,453
506,公主连结ReDive,30,矛依未,324391520,5,1,720342,446
507,宵夜店,30,元芳,324333679,5,1,761657,475
508,缘之空,30,萝莉什么的最棒了！,323326733,5,1,1480905,549
509,咸鱼,30,希尔薇,321355328,5,1,2889051,470
510,千本桜,30,雨蓝,321251932,5,1,2962905,708
511,颜值集中營,30,佐树,321224499,5,1,2982500,547
512,屋后的小池塘,29,呱呱02,319625124,5,1,4124911,474
513,王宫互赠会,24,Yumeno,319390280,5,1,4292657,561
514,挽裳,25,凯露,318620537,5,1,4842473,598
515,We House,30,来吧芬达,317000060,5,1,5999957,497
516,香葉,29,苏歌,315712596,4,5,643702,510
517,梅普露卡哇伊,23,冰彤圣域,314767350,4,5,1116325,544
518,风纪委员会,30,在线许愿情姐,314229631,4,5,1385184,507
519,风花雪月养老院,25,大橘为重,313606669,4,5,1696665,482
520,公主连结,30,绒布球,312428759,4,5,2285620,509
521,随机 游玩,23,AAAA,312316982,4,5,2341509,438
522,大枫树,25,丨归墟丨,310841489,4,5,3079255,505
523,小小甜心骑士团,30,老板,309436188,4,5,3781906,540
524,秀知院学园,30,为了双叶理央,308901868,4,5,4049066,477
525,晓组织,29,回望之冬,306256188,4,5,5371906,503
526,Y_羽协,30,Khaos,303271887,4,5,6864056,602
527,刺螈焊接,30,四维离殇,303179845,4,5,6910077,565
528,啊呜大家族,21,啊呜啊呜啊呜,302779043,4,5,7110478,334
529,妖精的尾巴,29,随便改个名,301615430,4,5,7692285,436
530,公主花园,30,林语桐上班偷打竞技场,300750555,4,5,8124722,623
531,花猫之宿,30,佑雨,299461005,4,5,8769497,639
532,无尽幻想,27,正义佩可莉姆,294296870,4,5,11351565,659
533,凯露～凯露～,12,哈斯塔,293690056,4,5,11654972,710
534,三分月,30,工具人一号,293627389,4,5,11686305,542
535,皇家骑士团,26,叶落之时,293415923,4,5,11792038,508
536,某科学的公主连结,30,三三,291950582,4,5,12524709,645
537,VOCALOID,25,Mirror,291796383,4,5,12601808,539
538,公主连结,30,兰德索尔的贤者时间,291511191,4,5,12744404,537
539,黑色花园,30,青岚,291398657,4,5,12800671,618
540,圣剑集结,30,二向箔,290469477,4,5,13265261,531
541,罗德岛医药有限公司,27,香蕉帝国,290111095,4,5,13444452,889
542,m接头霸王,19,秘博容 ,289533282,4,5,13733359,730
543,永夜,30,呼吸在黑暗,288403968,4,5,14298016,515
544,随便玩,30,Dooo,287304792,4,5,14847604,545
545,有闲客栈,29,倾染,286947758,4,5,15026121,528
546,漫游超时空,30,突发孝心,286120958,4,5,15439521,643
547,今晚月色温柔,30,佑树我真心,286035607,4,5,15482196,568
548,问号 ,30,玖奈,285653245,4,5,15673377,534
549,百事可爱,27,云风雅,285576138,4,5,15711931,550
550,羊驼臻爱,30,童童,284635915,4,5,16182042,533
551,美食殿堂,30,情深樱花雨,284554197,4,5,16222901,573
552,天外来物,19,薛哗,284350377,4,5,16324811,556
553,灰豆咖啡厅,30,方书,283531401,4,5,16734299,651
554,咸鱼之家,18,酋长,283162324,4,5,16918838,647
555,美食殿堂,30,小神利世,282721147,4,5,17139426,563
556,养老院,28,老婆还在卡池里,282610163,4,5,17194918,541
557,纳萨力克大坟墓,29,马猴烧酒,282570041,4,5,17214979,729
558,JOJO的奇妙行会,29,刀却,282306828,4,5,17346586,513
559,塔罗喵,30,月見酒,281058560,4,5,17970720,551
560,香霖堂,30,宇月幸成,279577544,4,5,18711228,601
561,喵咪社,30,福圆美里,279272766,4,5,18863617,632
562,摸鱼组,29,Day圣天使,278133936,4,5,19433032,589
563,新ri暮里,26,亲爱的,276450471,4,4,305293,607
564,月影花园,30,沧笙之梦,275438128,4,4,867706,691
565,养老院,28,安安,272731614,4,4,2371325,519
566,罗马,30,佑键,272410510,4,4,2549716,612
567,圣芙蕾雅中学,28,黑猫,272107916,4,4,2717824,656
568,行家,30,slient挖坑中,271958261,4,4,2800966,649
569,幻化万空,19,拉布拉多,271676260,4,4,2957633,580
570,彼岸蔷薇,30,一脸天然呆绝不出理律,271187869,4,4,3228961,625
571,看看,12,佑树,269435798,4,4,4202334,527
572,莫说口懂,10,别太放纵,269435484,4,4,4202508,574
573,墨书春秋,22,墨书春秋,269076914,4,4,4401714,595
574,王国之心,30,三年老兵，白给精英,268124301,4,4,4930943,758
575,大枫树,30,张三,268071715,4,4,4960158,593
576,咸鱼团,30,佑树,267827466,4,4,5095852,664
577,美食殿堂,30,滑了个滑稽,266972691,4,4,5570727,611
578,馒头梦工厂,21,馒头梦工厂,265330647,4,4,6482973,633
579,天命,30,我们都是小怪兽,264811731,4,4,6771260,548
580,哈撒给,23,风斩洛华,263308912,4,4,7606160,591
581,为美好的世界献上祝福,24,Enoch tfk,262959906,4,4,7800052,586
582,死鱼工会,30,佑树,261498040,4,4,8612200,571
583,星空,30,星,260918696,4,4,8934057,592
584,后宫无限,30,傻瓜,260871781,4,4,8960121,572
585,公主丶殿下,30,落风,259963949,4,4,9464472,660
586,企鹅物流,30,奉眠,259342767,4,4,9809573,726
587,天天混,30,解锋镝,258889053,4,4,10061637,622
588,古籍研究社,26,山有本兮木有枝,257403881,4,4,10886732,587
589,大枫树,17,森克里亚,256722140,4,4,11265477,584
590,九尾.,29,羊角面包,256227786,4,4,11540118,594
591,咕咕咕,30,永寂,255660009,4,4,11855550,743
592,歌舞伎町,30,佑树10086,255400046,4,4,11999974,652
593,DD公会,30,白上吹雪,255163575,4,3,131347,535
594,大枫树,22,瓊爔夲無痕,254438065,4,3,534408,564
595,公主连结咸鱼,29,Y,253923306,4,3,820385,472
596,神话,30,悠闲自得,253825079,4,3,874956,619
597,飝乄宅,23,飝乄宅,253240379,4,3,1199789,617
598,咸鱼之家,30,香菇,252959847,4,3,1355640,741
599,艾什菲尔德的深夜酒馆,30,冰孤锋,251992713,4,3,1892937,684
600,^O^,18,琉璃,251570375,4,3,2127569,600
601,焊接丶方舟,30,人間斜陽,251329412,4,3,2261437,667
602,云海仙门,25,会长大人,250330916,4,3,2816157,706
603,世界第一可爱,28,咸鱼井长,249714560,4,3,3158577,590
604,夸涩面,30,苦啊涩面,249507554,4,3,3273581,653
605,团队战随意，养老公会,17,佑树,249372281,4,3,3348732,673
606,求求了,30,青衣,248039796,4,3,4089002,621
607,弑神殿,20,郝杰,247910967,4,3,4160573,546
608,蝶屋,24,钟意~蝴蝶忍,247281605,4,3,4510219,635
609,彼岸花园,23,甜心牢饭,247198241,4,3,4556532,825
610,提灯映桃花,18,Vanessa,247014600,4,3,4658555,676
611,空白,30,碳酸钙,246436384,4,3,4979786,701
612,萌萌侵略者,29,阿修贝尔,246393209,4,3,5003772,668
613,神灵庙,15,沦落乱世间i,246129885,4,3,5150063,294
614,你的保底震撼我妈,30,似和丶群简,245936930,4,3,5257261,727
615,推图是啥，吃饱就行,30,我是傻瓜（我是小丑）,245661773,4,3,5410126,782
616,团子,30,星尘,245593173,4,3,5448237,596
617,人间四月天,23,丶高歌君丶群看简介,245463030,4,3,5520538,871
618,悠闲的世界,30,松果子,245051059,4,3,5749411,614
619,秋殇之恋,30,苏樱,244784477,4,3,5897512,681
620,时之空,22,你好嘢( ^_^)／,244710913,4,3,5938381,779
621,哔哩哔哩,30,寒冰飞雪,244555042,4,3,6024976,637
622,养老院,30,炖兔,244352059,4,3,6137745,677
623,凌烟阁,30,令狐大侠,243903203,4,3,6387109,648
624,欧皇养老院,30,佑树,243690223,4,3,6505431,655
625,不灭之刃,21,Darling,243485400,4,3,6619222,636
626,咸鱼社,30,和泉纱雾,242562931,4,3,7131705,603
627,哔哩哔哩同好会,30,学海风暴烧烤,241166781,4,3,7907343,675
628,light star,21,saber樱 挖矿中,241128333,4,3,7928703,630
629,养老院,30,龙兄,241093808,4,3,7947884,680
630,暮光流星群,30,上官雨菲k,241017110,4,3,7990494,569
631,萌新聚集地,26,春日绽放的花儿,240335237,4,3,8369312,693
632,翻面的咸鱼,17,肖图,239893621,4,3,8614655,566
633,萌新互助会,29,壁垒万斯,239714016,4,3,8714435,778
634,星辰阁,30,雅鲁哈拉,238948172,4,3,9139904,599
635,有家农场(主人再见）,27,地狱农场职业官理人,238397776,4,3,9445680,812
636,圣芙蕾雅学院,18,平泽唯,238021069,4,3,9654961,696
637,马纳历亚魔法学院,30,鸭梨傻天下第一,237117715,4,2,201632,714
638,烟雨,30,哼唧哲也,237088638,4,2,222401,740
639,臭鼬保护协会,27,Dio,236540029,4,2,614264,646
640,唐门,28,风灬玲玲灬,236337936,4,2,758617,616
641,白鹰,12,卐赤色烟雾卐,235903137,4,2,1069187,641
642,咕噜灵波最可爱了,30,小黑鱼(内鬼,235758363,4,2,1172597,762
643,绝对领域,18,百合喜欢百合,235696310,4,2,1216921,719
644,曦月城,23,月咕,235062494,4,2,1669647,700
645,sweetheart,30,中野梓,234880890,4,2,1799364,670
646,殊沫樱,30,金大大（）,234622971,4,2,1983592,721
647,芳文社,30,Marie,233658771,4,2,2672306,661
648,柚子社,30,[b]天与轻风,233152334,4,2,3034047,581
649,金色琉璃（招人中）,27,Angel丶御坂御坂,232929860,4,2,3192957,662
650,我推天下第一,30,划  水  人,232772348,4,2,3305465,613
651,异世界冒险团,30,红色黎明,232523383,4,2,3483297,821
652,咸鱼公会,30,龙神天下第一,231540483,4,2,4185369,709
653,余歌向晚,15,夏目贵志,230919005,4,2,4629282,707
654,美食协会,30,健忘大师,230868119,4,2,4665629,711
655,青石,13,梨抖,230657212,4,2,4816277,672
656,协约国,30,haza1234,230618764,4,2,4843740,725
657,美食殿堂,18,凯,230214722,4,2,5132341,575
658,^0^,30,^0^,229851344,4,2,5391897,688
659,咕噜钢波,27,逸,228902125,4,2,6069910,742
660,樱花学园,18,曲奇,228559336,4,2,6314760,608
661,缘结神社,30,巧巧,228415777,4,2,6417302,829
662,哔哩哔哩,30,小黑百战死Tv,227231237,4,2,7263402,631
663,天空,7,猪猪,226942257,4,2,7469816,658
664,夜襲,24,波黑王子,224636877,4,1,1116516,597
665,养老专业户,26,忆苦思甜,224316224,4,1,1345554,695
666,可！可！萝！！,28,琳儿爱垫底,224000174,4,1,1571304,687
667,family,30,叢雲望,223683991,4,1,1797149,689
668,何处繁华笙歌落,20,风小铃,223311738,4,1,2063044,523
669,白云阁,20,顽固丧志,222469488,4,1,2664651,559
670,悠闲自闭刀公会,30,哒子,221721365,4,1,3199025,699
671,彩光,26,骑士君,221289716,4,1,3507345,674
672,北极的企鹅,16,竹,219700413,4,1,4642562,620
673,黄金海岸海豹酒吧,30,夕立,219328330,4,1,4908335,789
674,天使之翼,10,Sakrua,219233347,4,1,4976180,657
675,独爱二次元,22,皇甫小竹,218925003,4,1,5196426,579
676,仙女,30,败家猫,218679511,4,1,5371777,654
677,我Lover ,30,真名,218286127,4,1,5652766,615
678,天帝会,29,暗夜,218178750,4,1,5729464,669
679,微曦之芒,18,[50]天华[ff],217371975,3,5,285350,650
680,大枫树,30,哦尼酱~,217185194,3,5,409870,683
681,迷路帖,30,小混沌保护协会丶群,217177997,3,5,414668,852
682,大枫树,30,佑汐,217005394,3,5,529737,728
683,远征,30,小小白,216298540,3,5,1000973,872
684,暮光殿堂,25,星野栗子,214965766,3,5,1889489,692
685,洛洛,30,咸鱼,214610609,3,5,2126260,736
686,佛系,24,亚丝娜,214540185,3,5,2173210,610
687,休伯利安,21,喜欢舰长的德丽莎,214033452,3,5,2511032,801
688,梓星计划,14,梓星仓管,213955076,3,5,2563282,1631
689,保150公会收人,10,进会90829012,213760802,3,5,2692798,640
690,放学后的下午茶时间,12,平泽唯,212838428,3,5,3307714,694
691,overidea,30,帕里,212630443,3,5,3446371,759
692,护肝养老殿,30,懂王川,212433963,3,5,3577358,642
693,刀剑神域,30,静谧,211582738,3,5,4144841,837
694,未来的未来,30,CD,211557778,3,5,4161481,790
695,凌梦阁,30,佑树,211556077,3,5,4162615,777
696,欧皇暗杀协会,30,我永远喜欢优衣,210258679,3,5,5027547,731
697,羽持魔理町丿血斗屋,30,NoAS酢,207844131,3,5,6637246,761
698,公主连结,20,星茗,207496255,3,5,6869163,717
699,时钟塔,30,苍崎橙子,207306714,3,5,6995524,626
700,彼夏挽风,29,幻灵空绪,205806896,3,5,7995402,764
701,某科学的超电磁炮,29,莫部&生回首,205676192,3,5,8082538,605
702,最后的旅行,30,u1井了,205535653,3,5,8176231,582
703,不可名状之首,30,WilliWilli,205230726,3,5,8379516,869
704,休闲为主,21,瘾为孤独,204999603,3,5,8533598,698
705,神魔恋！（注意公告）,26,深海少女,204956801,3,5,8562132,830
706,碧蓝航线,29,佑树,203641839,3,5,9438774,703
707,睡觉集中营,28,钟小翼,203407468,3,5,9595021,868
708,爱丽丝的茶会,26,希尔,203230007,3,5,9713328,560
709,暮光流星群(招新),25,梦断空,202981745,3,5,9878836,753
710,咸鱼之家,30,轻骑兵,202949786,3,5,9900142,763
711,神之领域,30,kirito,201933189,3,5,10577874,760
712,破碎的黎明,30,朝念燕南,201775946,3,5,10682702,702
713,大神联萌,25,东幕(挖矿中),201312580,3,5,10991613,785
714,公主骑士,30,真寻,201022729,3,5,11184847,880
715,碧蓝航线,30,萧之双,200791812,3,5,11338792,609
716,全员内鬼,30,漆黑,199914105,3,5,11923930,666
717,秘密,8,code,199910815,3,5,11926123,765
718,猫又小粥养老院,10,不知道,199229238,3,5,12380508,819
719,我一直在你身边,25,喵喵喵,198349544,3,5,12966970,690
720,Up,18,悠也,195179291,3,5,15080472,813
721,东方幻想乡,30,精神皇帝 老白,194570564,3,5,15486290,634
722,余辉之光,30,桐人,194567986,3,5,15488009,931
723,云霞阁,26,灵风,194277345,3,5,15681770,908
724,暮色归属,30,悠悠yo~yo~,193889246,3,5,15940502,846
725,梦樱,9,泠梦白,192867876,3,5,16621416,439
726,刀剑神域,30,四糸乃,192730944,3,5,16712704,752
727,夜雨,30,诺鸭,192368111,3,5,16954592,781
728,奇怪的佑树29只,29,佑树,191872391,3,5,17285072,756
729,棉花都要被踩出来了,24,三水战吹雪雅婷特型驱,188000502,3,5,19866332,459
730,游戏玩家聚集地,30,佑树斯特拉,186837350,3,4,740500,638
731,可可萝.,21,可可萝.,186704114,3,4,842989,606
